time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.0763110120793,-0.14608497693,151.914288825,6.22570804158,0.0401208340863,0.0,-0.215406569183,-0.376200226187,2.75333533557,-0.0505168941592,0.0432985892832,0.0,487.0119625731112,486.11397847720264,487.68178952671155,487.1492680157438
1.3800000000000008,-0.0900380178443,-0.169804149508,152.081538388,6.22241632151,0.0429244889808,0.0,-0.242417673221,-0.414735919553,2.82144418356,-0.0653921640148,0.0528269354458,0.0,433.8824075013139,434.6829701476511,435.7176796491856,434.4701310416534
1.4400000000000008,-0.105459297864,-0.195926604738,152.253239608,6.21861296036,0.0461069676527,0.0,-0.271931681033,-0.456383467329,2.9016776635,-0.0596594121584,0.0534664918611,0.0,439.2318080346256,439.2867251348158,438.55811037559397,439.03102687566604
1.5000000000000009,-0.122725317031,-0.22463688405,152.429953507,6.21507459636,0.0491781803799,0.0,-0.303907288614,-0.500968280477,2.9885077413,-0.0576341418628,0.046187934287,0.0,441.92810708565946,441.3294313797904,441.6236460190667,441.7882096636465
1.560000000000001,-0.141946807495,-0.256060296372,152.611378663,6.21146827831,0.0522791858435,0.0,-0.337089161434,-0.546811559186,3.05875518829,-0.0655700867229,0.0608736044609,0.0,437.23532643266896,438.4588488611838,436.4546936032214,435.78918427663007
1.620000000000001,-0.163455254413,-0.290623158165,152.801366171,6.2080507972,0.0555852650852,0.0,-0.380246988424,-0.605674052162,3.27349075288,-0.0437189529469,0.0398943528225,0.0,482.4767369225461,480.8919098846375,480.61324837129723,482.26445206067183
1.680000000000001,-0.187682907834,-0.328869676567,153.005208175,6.20566664874,0.0576876839526,0.0,-0.42758268177,-0.669464990365,3.52044476791,-0.0327703305811,0.0229387978977,0.0,493.170587736425,491.91697849672727,491.3638238103718,492.17416947670864
1.740000000000001,-0.214487228746,-0.370582187653,153.218495161,6.20433020141,0.0587212468326,0.0,-0.466004744966,-0.721094829393,3.58886493884,-0.00687282894868,0.00222611873065,0.0,441.0133259410572,439.2990283545502,438.8998939150121,441.04400949288333
1.8000000000000012,-0.243880003973,-0.415772274968,153.440403227,6.20426864064,0.0588497198095,0.0,-0.513730455501,-0.785217528114,3.80733355042,0.00865826142456,0.00197085471392,0.0,486.28586179957085,486.266693907578,485.2264098446667,486.39102632551203
1.8600000000000012,-0.275703257203,-0.46422480323,153.668018989,6.20470156219,0.059575429218,0.0,-0.547092504229,-0.829842300864,3.77993223251,0.00416093124238,0.0270869005115,0.0,409.67620386708296,411.90350176121143,410.6691714881243,410.26992005979156
1.9200000000000013,-0.309759555505,-0.51563021441,153.89755308,6.2050538684,0.0608402144067,0.0,-0.58825137893,-0.8836246124,3.87086584352,0.00909103720863,0.00500221989415,0.0,450.2808847093045,448.49060616515885,448.66229859977454,449.0623228212261
1.9800000000000013,-0.346421024917,-0.570402251886,154.134406141,6.20531330003,0.0609373839979,0.0,-0.633791644334,-0.942031033166,4.02368083194,-0.00750695937743,-0.00619052574278,0.0,469.4162227119299,468.54678299963234,469.15526760315845,467.86463816385935
